gvkey,ticker,company_name,fyear,roa,roe,profit_margin,turnover,leverage,equity_ratio,revenue_growth,asset_growth
021554,CREX,CREATIVE REALITIES INC,2015,-0.3458499739538114,-0.7006419839943716,-0.6945340423677099,0.4979597152283382,2.025855245800721,0.4936186837992707,-0.145103592189596,0.05302614737611999
021554,CREX,CREATIVE REALITIES INC,2016,-0.2420246529341906,-1.001525165226233,-0.4322387186425803,0.5599328391826037,4.1381121843755295,0.24165608747286949,0.19196233981344268,0.06003646466400414
021554,CREX,CREATIVE REALITIES INC,2017,-0.2668458437320023,-1.1068641503424113,-0.3926997400836253,0.6795162219235937,4.147953495779583,0.2410827414090996,0.2943757770789146,0.06658749334534586
021554,CREX,CREATIVE REALITIES INC,2018,-0.2814885496183206,-0.6313536650615301,-0.4725250278086762,0.5957114079728584,2.2429106474050293,0.4458492366412214,0.26991750480280263,0.4485697830677673
021554,CREX,CREATIVE REALITIES INC,2019,0.030550977160348484,0.05608385562999784,0.032850180391164,0.9300094184129974,1.8357467041279447,0.5447374617376972,0.4059176863181311,-0.09944868532654794
021554,CREX,CREATIVE REALITIES INC,2020,-0.8169560578135611,-3.8855824682814304,-0.9648851463596265,0.8466873605587352,4.756170703575547,0.21025317683577457,-0.4475283245775049,-0.3931598775606311
021554,CREX,CREATIVE REALITIES INC,2021,0.010139416983523449,0.026578073089701,0.012583392091988934,0.8057777195052664,2.621262458471761,0.3814955640050697,0.05613793893567043,0.10975846347851403
021554,CREX,CREATIVE REALITIES INC,2022,0.02841778383700674,0.07334141287775127,0.04327566320645905,0.6566689388775279,2.580828022987607,0.3874725441187609,1.3512502033953462,1.8851448800314672
021554,CREX,CREATIVE REALITIES INC,2023,-0.041496531359057315,-0.1018695154521175,-0.06502679006332197,0.6381451601508964,2.4548923034233985,0.4073498452887237,0.041891580161476316,0.07213512080587736
021554,CREX,CREATIVE REALITIES INC,2024,-0.0537954301487502,-0.1377847604084839,-0.06898179100955677,0.7798497163011808,2.56127258444619,0.39043091550375714,0.12593543816144903,-0.07865549542930628
157855,CRM,SALESFORCE INC,2015,-0.0037136361059456704,-0.009479760513417403,-0.007113313862937694,0.522068360471865,2.5526896666692656,0.39174366279501344,0.24073867990574627,0.19431342912575755
157855,CRM,SALESFORCE INC,2016,0.010215114390890425,0.023950527771063077,0.021405188570426253,0.4772260873704139,2.3446166978239167,0.4265089474659628,0.2586938836239894,0.37696632591984236
157855,CRM,SALESFORCE INC,2017,0.006067548851721687,0.013578106653078407,0.012163917369560262,0.4988153624674807,2.237824034861388,0.44686265962906263,0.24881219983260228,0.19476224035783396
157855,CRM,SALESFORCE INC,2018,0.03611282818752643,0.07113104774110862,0.08357175124228279,0.43211764323128476,1.9696892021787888,0.5076943097895045,0.2673649610324873,0.4629838015608143
157855,CRM,SALESFORCE INC,2019,0.0022856728222617278,0.0037184594953519256,0.007369282957071003,0.3101621739288176,1.6268555407997638,0.6146827268439575,0.2873061285950911,0.7934736636626867
157855,CRM,SALESFORCE INC,2020,0.06141687154039909,0.09813703516255753,0.19160549595332205,0.32053815176241685,1.5978839804304341,0.625827664741105,0.2429523920926424,0.20271741102202223
157855,CRM,SALESFORCE INC,2021,0.015166633406505687,0.024840446577557584,0.054507020987467916,0.27825100568223593,1.6378352342123823,0.6105620266991566,0.24656502917372491,0.4360115232047783
157855,CRM,SALESFORCE INC,2022,0.002104219567218687,0.003564146061447249,0.006634345496300076,0.31717063399730905,1.6938090097499958,0.5903853352082469,0.18345160803261362,0.03823167977817232
157855,CRM,SALESFORCE INC,2023,0.04143333700650151,0.06934245381081715,0.11865622400091803,0.3491880628712822,1.6735908526975825,0.5975176061629084,0.11179510079101806,0.009853412781110515
157855,CRM,SALESFORCE INC,2024,0.060207135084719414,0.10130286237392314,0.16353080881382767,0.36816998290066844,1.6825723767021399,0.5943280739934712,0.08715609490202825,0.031105055949029792
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2015,-0.5404912047792898,,-3.1689044561198676,0.17056090275472952,,-0.8371058745436443,0.6788631166285528,2.0305773486220073
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2016,-0.8674962714392245,,-3.1156678942082356,0.2784302759134974,,-1.9644388516032811,0.16248297334111683,-0.2878858280783272
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2017,-1.656378940419211,,-3.20434227330779,0.5169169830004952,,-5.128816636408648,0.04854368932038833,-0.4352162565249813
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2018,-1.787437465258477,,-2.6374671916010497,0.677709838799333,,-8.651361867704281,-0.026819923371647514,-0.2577157946855918
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2019,-2.671957671957672,,-2.2465840482999684,1.189342403628118,,-17.336167800453513,0.032480314960629864,-0.41167315175097274
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2020,-2.122638081395349,,-1.8079541937480657,1.1740552325581395,,-18.76108284883721,0.026692087702573808,0.04006046863189705
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2021,-1.98386144459752,,-1.291976416303512,1.5355245030505804,,-22.180279472544772,0.20736614051377278,-0.07685319767441845
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2022,-1.5306484295846,,-0.7648398936843438,2.0012664640324216,,-19.41742654508612,0.01268905408869525,-0.22298760086597136
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2023,-0.9272641952135149,,-0.4080536912751678,2.2724073205068045,,-8.508446738620366,0.22579420326540944,0.07953394123606872
160367,CRVW,CAREVIEW COMMUNICATIONS INC,2024,-1.2979017117614577,,-0.569749121318628,2.278023191606847,,-11.163445610160132,-0.14806401652039247,-0.15016424213984036
112111,CSGP,COSTAR GROUP INC,2015,-0.0016662090402299321,-0.002244490795320577,-0.004868186646135517,0.34226482288895166,1.3470643485470728,0.7423550338026449,0.2358387043004777,-0.001972949807120261
112111,CSGP,COSTAR GROUP INC,2016,0.03893297355728416,0.05142687187200197,0.10156154865513413,0.3833436381468177,1.3209078879201168,0.7570550597396962,0.17683670430086385,0.05072777029493114
112111,CSGP,COSTAR GROUP INC,2017,0.042699676102624,0.04627817067421028,0.12711478093304185,0.3359143271081606,1.0838061291843468,0.9226742431809111,0.15233456299320713,0.3150380561109678
112111,CSGP,COSTAR GROUP INC,2018,0.07193996179244101,0.07886782737722961,0.19997281496049776,0.3597487078763775,1.0963006569947404,0.912158533901889,0.23476477109082827,0.1529580736127869
112111,CSGP,COSTAR GROUP INC,2019,0.08172396059560155,0.09248404022441907,0.2250187359034206,0.3631873597880221,1.1316637073191071,0.8836547408319594,0.17442642922828044,0.1633069792333557
112111,CSGP,COSTAR GROUP INC,2020,0.032843702913199775,0.04225354994894294,0.13690500229352406,0.23990140873583962,1.2865038409527623,0.7773004387296795,0.18525146833042916,0.7943552467497288
112111,CSGP,COSTAR GROUP INC,2021,0.04031544724992356,0.051222129001805436,0.15048543439627393,0.26790265391240936,1.2705335670535705,0.7870709014945972,0.1718581884836763,0.04937530909185561
112111,CSGP,COSTAR GROUP INC,2022,0.04396957085238031,0.053776782097433216,0.1692875592410004,0.2597330308825857,1.223045416521776,0.8176311251334429,0.12255527522522858,0.15786404360777517
112111,CSGP,COSTAR GROUP INC,2023,0.04200813928719575,0.05105878505437004,0.15262729124236252,0.27523347197775705,1.2154498133158913,0.822740675134814,0.12490887321704247,0.061556899340313276
112111,CSGP,COSTAR GROUP INC,2024,0.014983579638752053,0.018362348580128415,0.050690738981068635,0.29558810820153836,1.2254981134573375,0.8159947281998099,0.1145417515274949,0.03779275087727152
062266,CSGS,CSG SYSTEMS INTL INC,2015,0.07132312623898099,0.180910523500412,0.08314330516132462,0.8578336656281741,2.5364917810001586,0.3942453145287513,0.001642516964245333,0.020361090949695626
062266,CSGS,CSG SYSTEMS INTL INC,2016,0.07050507972494026,0.21594019251307514,0.0826353097017181,0.8532076660623246,3.0627607734863544,0.3265028103588043,0.011212991016850138,0.016695678343153997
062266,CSGS,CSG SYSTEMS INTL INC,2017,0.06784045707513482,0.17903637095691854,0.0777170705512537,0.8729157776269327,2.6390796683258158,0.3789199742629906,0.037615742261728036,0.01418914449157338
062266,CSGS,CSG SYSTEMS INTL INC,2018,0.05934337315881194,0.1831734178337174,0.07557204714196414,0.7852555991679543,3.086670138273356,0.3239737176967628,0.10825601394155382,0.23197359082135116
062266,CSGS,CSG SYSTEMS INTL INC,2019,0.06451135203385736,0.20866632044410607,0.0830348812712553,0.7769187002642183,3.234567465499594,0.309160346991107,0.13913461835144836,0.15135835572282597
062266,CSGS,CSG SYSTEMS INTL INC,2020,0.044077327327327324,0.1389954900034328,0.0592721292475869,0.7436433933933934,3.1534464186365843,0.3171133633633634,-0.006297087709794202,0.038167462958777376
062266,CSGS,CSG SYSTEMS INTL INC,2021,0.05214364138243261,0.16566538939875267,0.06911791546383281,0.7544157116502986,3.1770966700182544,0.3147527770989274,0.05648877927338125,0.04140315315315313
062266,CSGS,CSG SYSTEMS INTL INC,2022,0.03267205664145199,0.12402568339390117,0.04043121737789883,0.8080898563126551,3.7960782437107494,0.2634297650889509,0.04134308405168907,-0.0278239756507771
062266,CSGS,CSG SYSTEMS INTL INC,2023,0.04590706048178644,0.24236991724168205,0.05665644365914109,0.8102707744590263,5.2795782325867275,0.18940906942675426,0.07295788399562486,0.07006991938766949
062266,CSGS,CSG SYSTEMS INTL INC,2024,0.05787482666272181,0.307365634588366,0.07254303202009943,0.7977999409603735,5.3108692036281395,0.1882930950957795,0.023938258280037372,0.039943979609797564
002573,CSPI,CSP INC,2015,-0.00446846540131075,-0.010719754977029096,-0.0023514657469822856,1.9002893863307515,2.3989790709545686,0.41684398672227424,0.05538945154161601,0.014878959984451656
002573,CSPI,CSP INC,2016,0.053462541318496315,0.14749362786745965,0.025191792351524182,2.122220625372123,2.7588218634947608,0.3624735664278235,0.15744742794437117,0.036407353817346166
002573,CSPI,CSP INC,2017,0.04252647298398045,0.11932765106423501,0.02247896521411528,1.8918341026337226,2.805961620875196,0.35638406190605487,0.07850668008165074,0.20984663395405168
002573,CSPI,CSP INC,2018,0.26123925825418365,0.4271936571800485,0.1980360963300236,1.3191497060153776,1.6352582687414945,0.611524197195839,-0.3459392547675858,-0.06199090415422204
002573,CSPI,CSP INC,2019,-0.0062490525358352,-0.012192717234126462,-0.0046925791477466765,1.3316882548131181,1.951130537662679,0.5125233707827317,0.08427505622908571,0.07406603346901863
002573,CSPI,CSP INC,2020,-0.026954981824960384,-0.04896052007855353,-0.02340070881815092,1.1518874079597352,1.81638112006501,0.550545251188368,-0.21841362998191283,-0.09641395341002879
002573,CSPI,CSP INC,2021,0.011099818972909455,0.020531046231569053,0.014205007315883596,0.7814018483818719,1.8496739705104857,0.5406358179566171,-0.2036638454193841,0.17390250722341305
002573,CSPI,CSP INC,2022,0.025165862886680344,0.048481893078048406,0.03474917679954379,0.7242146492233087,1.9264943664502219,0.5190775625482934,0.10471874491952526,0.19195223425540697
002573,CSPI,CSP INC,2023,0.07896334061665453,0.11276761723151597,0.0804987083700713,0.9809268026219957,1.4281008927797518,0.7002306385044915,0.18921653391217985,-0.12200580853161391
002573,CSPI,CSP INC,2024,-0.004694970908462469,-0.006896551724137931,-0.005903765008421015,0.7952503024367763,1.4689232071081024,0.680770781727058,-0.1458381672776773,0.05359310512260285
111864,CTSH,COGNIZANT TECH SOLUTIONS,2015,0.12426714834601313,0.17499272480356967,0.13076675257731957,0.9502962021828647,1.4081977991183539,0.7101275123608922,0.2098203188815866,0.11489834042670855
111864,CTSH,COGNIZANT TECH SOLUTIONS,2016,0.10889075865937456,0.1447613721103654,0.1151479202194706,0.9456597952601318,1.3294183445190157,0.7522086663862011,0.08625966494845372,0.09158540878962751
111864,CTSH,COGNIZANT TECH SOLUTIONS,2017,0.0988108534261875,0.14096916299559473,0.10155300472653613,0.9729978319427107,1.4266566688536884,0.7009394914920176,0.0980944613331356,0.06724162109101117
111864,CTSH,COGNIZANT TECH SOLUTIONS,2018,0.1320304153836486,0.18391106442577032,0.13029457364341085,1.013322440771696,1.3929446778711485,0.7179036008295104,0.088791357191087,0.04546350436896396
111864,CTSH,COGNIZANT TECH SOLUTIONS,2019,0.11367563564551962,0.16712030484485574,0.1097539176547697,1.0357319180449271,1.4701506078751587,0.680202419155764,0.04080620155038761,0.018286935210205524
111864,CTSH,COGNIZANT TECH SOLUTIONS,2020,0.08225491934054245,0.12846068660022147,0.08359356233485467,0.9839862908467766,1.5617386489479512,0.6403120014181882,-0.007805517487934233,0.04437176005924459
111864,CTSH,COGNIZANT TECH SOLUTIONS,2021,0.1197064754649339,0.17821699608039362,0.1154698222294267,1.0366905668832624,1.4887832541072472,0.6716894465606095,0.11139803026663464,0.05489570407138222
111864,CTSH,COGNIZANT TECH SOLUTIONS,2022,0.12827694375980284,0.18604273295962304,0.11787111385628989,1.0882814250504145,1.4503209034040134,0.6895025767421017,0.04976495380126433,0.0
111864,CTSH,COGNIZANT TECH SOLUTIONS,2023,0.11502461721581994,0.16073183639525213,0.10985376944143027,1.0470702807985717,1.3973690179178953,0.7156305794513877,-0.0038604076590488257,0.03534617969975362
111864,CTSH,COGNIZANT TECH SOLUTIONS,2024,0.11219072423119303,0.15546918378678512,0.11349817592217268,0.9884804167084043,1.3857579122709607,0.7216267655013523,0.01979021340360676,0.08023589244170326
174077,CVLT,COMMVAULT SYSTEMS INC,2015,0.00019032345190764276,0.0003432020753631381,0.00022852303545803747,0.8328414311763809,1.8032568867534093,0.5545521591216013,-0.020438059528296804,0.00155158059388949
174077,CVLT,COMMVAULT SYSTEMS INC,2016,0.0006725058439512459,0.0012199667897929446,0.0008301076987877353,0.8101428825842159,1.8140612468512431,0.5512493041432587,0.09307608808890899,0.12370184711708943
174077,CVLT,COMMVAULT SYSTEMS INC,2017,-0.07561302742835085,-0.1531935534964758,-0.08850531818305302,0.8543331517317704,2.026020630395185,0.49357838957688466,0.07513243292268612,0.019521350192473808
174077,CVLT,COMMVAULT SYSTEMS INC,2018,0.004329730695857393,0.009100364679033895,0.005008741738248586,0.8644348066090098,2.101831572975418,0.4757755154397881,0.016534337632775786,0.004655270557826219
174077,CVLT,COMMVAULT SYSTEMS INC,2019,-0.006679872579507641,-0.013704649627097575,-0.00841425877758483,0.7938753437560645,2.051633390304537,0.4874165163843252,-0.0563634650196847,0.027506738986908807
174077,CVLT,COMMVAULT SYSTEMS INC,2020,-0.03423459890972192,-0.07855667277443064,-0.04278534621934228,0.8001477593336673,2.294657313835862,0.43579491977752044,0.07838452193744083,0.06993098845547618
174077,CVLT,COMMVAULT SYSTEMS INC,2021,0.041201842956572886,0.13143154216292915,0.04369073962663285,0.9430337711989021,3.189943282426934,0.3134851975296539,0.06374676559701009,-0.09742936362842058
174077,CVLT,COMMVAULT SYSTEMS INC,2022,-0.045713248842920925,-0.19223204978022332,-0.04559578888336584,1.00257611420773,4.20517146879601,0.23780243146335045,0.019489573032948737,-0.04105724928928545
174077,CVLT,COMMVAULT SYSTEMS INC,2023,0.17894233896556144,0.6073898268515023,0.20125898573363982,0.8891147807054252,3.394332668069116,0.29460871923577703,0.06966313616028752,0.20616452884966807
174077,CVLT,COMMVAULT SYSTEMS INC,2024,0.06805715277044995,0.23408443599633366,0.07644088752826131,0.8903239479694455,3.439527315899878,0.29073762414309295,0.18632416916593098,0.18471299791400275
111629,CXDO,CREXENDO INC,2015,-0.802296819787986,-2.060344827586207,-0.5804678512079765,1.382155477031802,2.568058076225045,0.3893992932862191,0.030155385830919146,-0.2467394197498004
111629,CXDO,CREXENDO INC,2016,-0.7902632323804132,-5.42135922330097,-0.30617392257923015,2.5810925559015003,6.860194174757281,0.1457684687234645,0.16566534577527792,-0.37579505300353355
111629,CXDO,CREXENDO INC,2017,-0.2959953569355775,-0.7617625093353249,-0.0982943047123446,3.0113174695298897,2.573562359970127,0.38856645385954725,0.13795372299594266,-0.024624964619303635
111629,CXDO,CREXENDO INC,2018,-0.04902176302484062,-0.1115,-0.018726906281491436,2.6177181798197404,2.2745,0.43965706748735983,0.14753782403392113,0.32008125362739404
111629,CXDO,CREXENDO INC,2019,0.1463445971990235,0.259630727148393,0.0788999722914935,1.8548117692406527,1.7741053111465697,0.5636643967621738,0.2122942559623784,0.7109254781270609
111629,CXDO,CREXENDO INC,2020,0.2585898062204853,0.3081819593230865,0.4845304204552389,0.5336915811757044,1.1917792268281322,0.8390815828041036,0.13514824050983654,2.945136836695361
111629,CXDO,CREXENDO INC,2021,-0.031690688510991286,-0.03708309951010874,-0.08703545493378897,0.3641124014931563,1.170157584214278,0.8545857527996683,0.7142857142857142,1.5126852304184988
111629,CXDO,CREXENDO INC,2022,-0.6365352122802602,-0.8541691791890782,-0.9429887628481651,0.6750188733508287,1.341904049784124,0.7452097638134954,0.33682187099530125,-0.27890398175031106
111629,CXDO,CREXENDO INC,2023,-0.006445868945868946,-0.008114226794880415,-0.006804639184947086,0.9472756410256411,1.2588259027637683,0.7943910256410257,0.4166000958619587,0.00945465003415169
111629,CXDO,CREXENDO INC,2024,0.02582463272660076,0.03261820940229125,0.027565008711660476,0.9368628537990082,1.2630657615778111,0.7917244140564845,0.14359292467903528,0.15630341880341891
021002,CYBR,CYBERARK SOFTWARE LTD,2015,0.07712963184460446,0.10456885717760571,0.16039847772554286,0.48086261751548937,1.3557546519641626,0.7375965839772265,0.5612967116185597,0.5883202249325581
021002,CYBR,CYBERARK SOFTWARE LTD,2016,0.06978123270914643,0.09494422988629918,0.12983523611232936,0.537459897625741,1.3605983471520782,0.7349707590731234,0.34699524911076285,0.20514975001794133
021002,CYBR,CYBERARK SOFTWARE LTD,2017,0.03186582725796695,0.045244586329156844,0.06119579214447021,0.5207192544013244,1.419846595002331,0.7043014389863422,0.20815001869693894,0.24699092625629304
021002,CYBR,CYBERARK SOFTWARE LTD,2018,0.06987916035747158,0.10084624118945092,0.13715657679655244,0.5094845758736379,1.443151873513722,0.6929277634274517,0.31141646382703914,0.3403345961605806
021002,CYBR,CYBERARK SOFTWARE LTD,2019,0.04488010669202073,0.101042728140842,0.14534391961188767,0.30878558120535227,2.2513923336730053,0.44416958565749526,0.264266504273031,1.0859921023722574
021002,CYBR,CYBERARK SOFTWARE LTD,2020,-0.0036854690876319805,-0.008140955310990714,-0.012397966544007615,0.2972639968457812,2.2089332775333386,0.45270720042602436,0.0703764735707948,0.11186294003697794
021002,CYBR,CYBERARK SOFTWARE LTD,2021,-0.04957825469140717,-0.11554661175589667,-0.16691819922571718,0.2970212650351228,2.330590547712908,0.42907579839853716,0.08286699208278514,0.08375193298309203
021002,CYBR,CYBERARK SOFTWARE LTD,2022,-0.07165435217414962,-0.192242355605889,-0.22032414527386723,0.3252224221048576,2.682912478765572,0.37272926639042187,0.17655597245668786,0.07453274919353992
021002,CYBR,CYBERARK SOFTWARE LTD,2023,-0.03288682469854733,-0.0839351479062911,-0.08844934351924755,0.3718153622179321,2.552242385078869,0.39181231604266226,0.2707035541058964,0.11146910439204993
021002,CYBR,CYBERARK SOFTWARE LTD,2024,-0.027912178820001823,-0.03943828265966299,-0.09339170335610977,0.298872146207362,1.4129417453932898,0.7077432620703352,0.3309721660672864,0.655811370541507
063169,DASTY,DASSAULT SYSTEMES SE,2015,0.06372215288297418,0.11595049805149532,0.14163913180539178,0.4498908745820798,1.819626186585983,0.549563425373768,0.11059867997354766,0.14001290119540677
063169,DASTY,DASSAULT SYSTEMES SE,2016,0.06440843517273262,0.11584610939165184,0.14635230350958703,0.4400917076683624,1.7986170457483093,0.5559827214825227,0.04569359958798236,0.06897721512633836
063169,DASTY,DASSAULT SYSTEMES SE,2017,0.07388685177653959,0.13004183222086876,0.16090736980929524,0.4591887361287992,1.7600131700584842,0.5681775665160338,0.20359965436966188,0.153543598883096
063169,DASTY,DASSAULT SYSTEMES SE,2018,0.07140711018331627,0.12481645764841011,0.1637431410008776,0.43609222192051117,1.7479555933293116,0.5720969135693609,0.025911488899843516,0.08024627885658808
063169,DASTY,DASSAULT SYSTEMES SE,2019,0.04435361900245195,0.11812930188506227,0.1531282468666524,0.2896501456134093,2.663352045264488,0.3754666987332851,0.13259325048866355,0.7052127009699309
063169,DASTY,DASSAULT SYSTEMES SE,2020,0.037873559411948594,0.09701072970518718,0.11028263599807701,0.34342268906783285,2.5614368232467113,0.39040588115402547,0.1901609059790581,0.00380752551888075
063169,DASTY,DASSAULT SYSTEMES SE,2021,0.05441426359660913,0.1248446976731714,0.15919426389823857,0.3418104538703244,2.2943377236286113,0.43585562391331356,0.02998106815835655,0.03483923358907881
063169,DASTY,DASSAULT SYSTEMES SE,2022,0.06531751593025331,0.12741592683406938,0.16442192620466656,0.39725550866584786,1.950716052492342,0.5126322709665229,0.09538261031128448,-0.057500225863200916
063169,DASTY,DASSAULT SYSTEMES SE,2023,0.07186866624846647,0.13414426842734575,0.17658024380574344,0.40700287132647434,1.8665195199752038,0.5357565186424007,0.08647860702992327,0.060458395007295884
063169,DASTY,DASSAULT SYSTEMES SE,2024,0.07720362505658637,0.13237595699903004,0.19315692883184846,0.39969379055408105,1.7146339553616183,0.583214858700905,-0.022092767307070216,-0.0042100703010652385
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2015,0.12756849315068491,0.1672814755412991,0.09938065745593139,1.2836350293542074,1.3113071371291098,0.7625978473581213,-0.028330710119433333,-0.17763025548179445
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2016,0.06037388905914803,0.531953195319532,0.060091509913573975,1.0046991521095108,8.810981098109812,0.11349473899274695,-0.06288708909004292,0.19728473581213302
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2017,0.01085618354784555,0.0649263721552878,0.00965270176136929,1.1246782316731954,5.980589022757697,0.1672076105204253,0.021759023894255103,-0.08724078046787209
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2018,0.08472430067917577,0.3256637168141593,0.07642782969885772,1.108553010245194,3.8438053097345133,0.2601588580637734,-0.041695691113543654,-0.027756015668718437
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2019,0.04239485849588454,0.1399851079672375,0.04298616668572082,0.9862442214454843,3.301935964259121,0.30285263276581353,-0.09169262720664584,0.020950846091861264
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2020,-0.02992144177449168,-0.10451977401129943,-0.028954723309111235,1.0333872458410351,3.493139628732849,0.286275415896488,0.02263633245684238,-0.02401623632878558
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2021,0.1651760443790332,0.3870026525198939,0.1468841236283097,1.12453300124533,2.342970822281167,0.42680855881354013,0.1104527669088875,0.02044824399260614
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2022,0.12374743450440662,0.3110773899848255,0.12296065259117082,1.0063986478329108,2.5138088012139606,0.39780272848001935,-0.16077720728883516,-0.06226650062266503
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2023,0.1018713595241046,0.20437593237195426,0.10311088810837933,0.9879786838517784,2.0062158130283443,0.49845086132110544,-0.04366602687140109,-0.025836049740432188
027803,DFIN,DONNELLEY FINANCIAL SOLTNS,2024,0.10979087452471484,0.21187800963081863,0.11817367949865713,0.9290636882129277,1.9298326072001835,0.5181796577946768,-0.019192172604114432,0.04300408972611236
177943,DHX,DHI GROUP INC,2015,-0.029603318767392084,-0.07912677743068831,-0.04222212812152335,0.7011327965797478,2.6729022530354296,0.37412516632973364,-0.010837157055004543,-0.13282246569314704
177943,DHX,DHI GROUP INC,2016,-0.01740756864831745,-0.05196230374555991,-0.023782878794554346,0.7319369870523549,2.9850408632788814,0.33500378916138596,-0.12626217908988369,-0.16303417822990074
177943,DHX,DHI GROUP INC,2017,0.054031205405149496,0.12046049110003695,0.07683577783120943,0.7032037278758817,2.229461478728297,0.4485388106236346,-0.08379962109529904,-0.04636321127396448
177943,DHX,DHI GROUP INC,2018,0.02776476962671982,0.0493550273468405,0.04440180726620041,0.6253071966251911,1.7776134291906023,0.5625520057278867,-0.22303438326520797,-0.12624527421394716
177943,DHX,DHI GROUP INC,2019,0.045095411413439875,0.07786221656999287,0.08402624355626967,0.5366824637738439,1.7266106268804866,0.5791693763675755,-0.07550906727734097,0.07715618166689264
177943,DHX,DHI GROUP INC,2020,-0.12455028694493894,-0.23528258995061538,-0.2192828650330952,0.567989144642657,1.889056988320138,0.5293646545249329,-0.08363125125527227,-0.13414007566802366
177943,DHX,DHI GROUP INC,2021,-0.13422812734116202,-0.2555989068596277,-0.24805050749355728,0.5411322423706325,1.9042127154913118,0.5251514139490382,-0.12401554669121395,-0.08053961417005895
177943,DHX,DHI GROUP INC,2022,0.018420495447808598,0.03930759890435716,0.027899518973810798,0.6602441950737525,2.1339056278767683,0.4686242854118145,0.24834241011484282,0.023134065656337688
177943,DHX,DHI GROUP INC,2023,0.015501638528965108,0.03246173587993528,0.02298555419481426,0.6744078649390325,2.09408417176545,0.4775357234838057,0.014684660609299627,-0.006625379349283644
177943,DHX,DHI GROUP INC,2024,0.001142877793387571,0.0022129892849333042,0.001782619111367896,0.641122820965709,1.936330636343757,0.5164407262017157,-0.06552627767023533,-0.017011394214971443
012568,DJCO,DAILY JOURNAL CORP,2015,0.0035495801854546097,0.006298600311041991,0.01841830005912047,0.1927202930813862,1.7744634525660965,0.563550631912917,0.012781244962347227,-0.064298806365504
012568,DJCO,DAILY JOURNAL CORP,2016,-0.004626385032335902,-0.008321166718524368,-0.025064885129289626,0.18457635087781554,1.7986325522765532,0.5559779281956655,-0.053799627086270396,-0.012051043839506392
012568,DJCO,DAILY JOURNAL CORP,2017,-0.003276231263383298,-0.005746802636768268,-0.02218248598492171,0.14769450392576733,1.7540894322684843,0.5700963597430407,-0.005479188695568626,0.24286968941564724
012568,DJCO,DAILY JOURNAL CORP,2018,0.03106462927749453,0.05033882491590759,0.2014839201041692,0.15417919832726007,1.62045471285816,0.6171107356873916,-0.016455635028030047,-0.05782298358315485
012568,DJCO,DAILY JOURNAL CORP,2019,-0.10622809382582907,-0.18312273057371098,-0.5182612270064741,0.2049701739013211,1.7238634713144518,0.580092342949582,0.19536643490651784,-0.10084167304297753
012568,DJCO,DAILY JOURNAL CORP,2020,0.016938069789374413,0.028509746650580987,0.08091386007769012,0.20933459079953895,1.6831756513641076,0.5941150581578121,0.02645154660363791,0.005051058236721362
012568,DJCO,DAILY JOURNAL CORP,2021,0.28905951963377263,0.4433692924548679,0.6689162490690537,0.1264513783453711,1.5338339073440648,0.6519610729766474,-0.011072844499619539,0.6371245939432044
012568,DJCO,DAILY JOURNAL CORP,2022,-0.23698336942317877,-0.42244032689632827,-1.400211075931789,0.16924831798339762,1.7825737220487439,0.5609866159424151,0.09354309664095228,-0.1829754440225615
012568,DJCO,DAILY JOURNAL CORP,2023,0.06045200924308178,0.10700906374551677,0.31682641893987507,0.19080482443780647,1.770149000593608,0.5649241954573634,0.2536614267992372,0.11202684959152154
012568,DJCO,DAILY JOURNAL CORP,2024,0.19346250151697902,0.28019183310376494,0.6689162490690537,0.17319813851194885,1.4483004763544536,0.6904644556336267,0.03281690764890932,0.13780927689793154
111880,DOX,AMDOCS,2015,0.08379195485451443,0.1309608722682179,0.12245323089809959,0.6842772072240589,1.5629289529716963,0.6398243490842218,0.02242119497580708,0.026878988335627962
111880,DOX,AMDOCS,2016,0.0767780423550861,0.11852432894626734,0.11008762504945231,0.6974266391939761,1.5437268952249574,0.6477829744971026,0.020499580352942637,0.0012588616119888485
111880,DOX,AMDOCS,2017,0.08274191287613318,0.12222088543313366,0.11295797556601687,0.7325017331580602,1.477133911758863,0.6769866916190916,0.040052939181529856,-0.009748928743255614
111880,DOX,AMDOCS,2018,0.06626930811929733,0.10275686679642865,0.08915988253103209,0.7432637441646729,1.5505951354048662,0.6449136703494792,0.027845276437070687,0.012962696377226024
